Migrationshintergrund in Wien gemeldeter Personen nach Geschlecht und Wiener Zählbezirk;;;;;;;;;;;;;;;;;;
Migration background of residents in Vienna by sex and Vienna subdistrict;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_HRV;POP_ROU;POP_CZE;POP_HUN;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;92301;2303;1;1666;36;14;25;12;10;10;8;10;13;115;1413;20110101
AT1;AT13;AT130;92301;2304;1;3458;118;126;44;53;121;77;31;21;28;275;2564;20110101
AT1;AT13;AT130;92301;2305;1;4264;147;167;65;92;73;46;44;31;22;349;3228;20110101
AT1;AT13;AT130;92301;2306;1;447;26;3;10;11;8;6;4;1;1;17;360;20110101
AT1;AT13;AT130;92301;2307;1;4066;187;159;73;57;79;65;43;27;24;296;3056;20110101
AT1;AT13;AT130;92301;2308;1;1902;46;64;45;26;13;17;13;18;27;135;1498;20110101
AT1;AT13;AT130;92301;2309;1;3126;68;60;82;28;44;22;28;48;20;188;2538;20110101
AT1;AT13;AT130;92301;2310;1;2384;108;58;44;27;23;20;16;18;15;141;1914;20110101
AT1;AT13;AT130;92301;2311;1;3282;115;88;98;59;46;25;15;22;25;212;2577;20110101
AT1;AT13;AT130;92301;2312;1;2596;115;60;73;33;17;11;14;16;18;159;2080;20110101
AT1;AT13;AT130;92301;2313;1;1939;14;7;51;14;7;2;7;29;5;106;1697;20110101
AT1;AT13;AT130;92301;2314;1;2254;37;19;75;21;16;5;10;28;8;129;1906;20110101
AT1;AT13;AT130;92301;2315;1;990;5;6;48;13;1;6;3;14;9;47;838;20110101
AT1;AT13;AT130;92301;2316;1;978;21;13;35;14;4;3;8;17;3;61;799;20110101
AT1;AT13;AT130;92301;2317;1;128;7;4;7;3;1;0;0;1;1;20;84;20110101
AT1;AT13;AT130;92301;2318;1;2645;63;70;40;38;21;16;13;20;23;123;2218;20110101
AT1;AT13;AT130;92301;2319;1;4418;86;82;75;86;38;23;27;57;35;236;3673;20110101
AT1;AT13;AT130;92301;2399;1;45;1;3;2;1;1;0;0;1;0;10;26;20110101
AT1;AT13;AT130;90101;0101;2;2081;60;11;104;41;11;13;30;34;32;394;1351;20120101
AT1;AT13;AT130;90101;0102;2;876;20;1;36;20;4;9;19;10;15;222;520;20120101
AT1;AT13;AT130;90101;0103;2;1123;63;12;54;19;9;8;18;16;15;291;618;20120101
AT1;AT13;AT130;90101;0104;2;841;24;6;35;13;2;6;14;15;9;178;539;20120101
AT1;AT13;AT130;90101;0105;2;1146;33;8;40;16;5;12;19;14;14;221;764;20120101
AT1;AT13;AT130;90101;0106;2;1423;32;13;56;25;7;24;15;31;15;254;951;20120101
AT1;AT13;AT130;90101;0107;2;1393;42;14;71;23;15;16;23;28;24;314;823;20120101
AT1;AT13;AT130;90201;0201;2;5460;295;283;104;180;124;59;80;71;49;852;3363;20120101
AT1;AT13;AT130;90201;0202;2;5713;676;345;180;162;133;76;142;58;56;935;2950;20120101
AT1;AT13;AT130;90201;0203;2;6486;392;166;294;138;95;89;108;84;77;990;4053;20120101
AT1;AT13;AT130;90201;0204;2;7510;440;224;295;141;125;86;146;65;110;1356;4522;20120101
AT1;AT13;AT130;90201;0205;2;4762;260;116;169;112;65;51;85;62;69;1035;2738;20120101
AT1;AT13;AT130;90201;0206;2;3439;184;77;118;80;37;31;64;55;36;401;2356;20120101
AT1;AT13;AT130;90201;0207;2;6540;889;312;227;220;146;95;192;68;71;1143;3177;20120101
AT1;AT13;AT130;90201;0208;2;1095;70;26;20;16;10;5;6;19;8;135;780;20120101
AT1;AT13;AT130;90201;0209;2;8413;675;568;143;252;161;72;169;120;60;1126;5067;20120101
AT1;AT13;AT130;90201;0299;2;3;0;0;0;0;0;0;0;0;0;0;3;20120101
AT1;AT13;AT130;90301;0301;2;5785;299;103;292;142;88;51;91;62;63;789;3805;20120101
AT1;AT13;AT130;90301;0302;2;4650;186;40;238;76;51;40;52;69;46;650;3202;20120101
AT1;AT13;AT130;90301;0303;2;3324;114;40;167;61;29;22;31;56;55;652;2097;20120101
AT1;AT13;AT130;90301;0304;2;5617;442;150;218;237;143;77;132;90;69;1061;2998;20120101
AT1;AT13;AT130;90301;0305;2;4285;235;98;182;111;76;45;85;71;54;588;2740;20120101
AT1;AT13;AT130;90301;0306;2;8008;510;307;222;213;155;119;123;101;88;1025;5145;20120101
AT1;AT13;AT130;90301;0307;2;2827;196;124;46;76;46;28;65;54;28;387;1777;20120101
AT1;AT13;AT130;90301;0308;2;849;14;1;37;11;2;1;8;21;8;81;665;20120101
AT1;AT13;AT130;90301;0309;2;4629;175;58;251;95;42;24;57;81;54;681;3111;20120101
AT1;AT13;AT130;90301;0310;2;3921;346;253;96;131;76;42;66;45;31;598;2237;20120101
AT1;AT13;AT130;90301;0311;2;1431;116;81;14;51;27;17;17;19;15;164;910;20120101
AT1;AT13;AT130;90401;0401;2;1243;35;21;72;21;16;21;18;13;18;308;700;20120101
AT1;AT13;AT130;90401;0402;2;5189;233;114;307;115;55;51;104;67;65;1012;3066;20120101
AT1;AT13;AT130;90401;0403;2;6558;286;89;338;139;65;58;94;83;87;1117;4202;20120101
AT1;AT13;AT130;90401;0404;2;3656;176;85;164;71;54;32;50;45;44;589;2346;20120101
AT1;AT13;AT130;90401;0499;2;7;0;0;0;0;0;1;0;0;0;4;2;20120101
AT1;AT13;AT130;90501;0501;2;5886;330;137;282;138;85;44;95;69;55;769;3882;20120101
AT1;AT13;AT130;90501;0502;2;9924;901;580;278;301;240;129;197;133;95;1665;5405;20120101
AT1;AT13;AT130;90501;0503;2;8339;900;494;272;283;233;123;177;79;84;1296;4398;20120101
AT1;AT13;AT130;90501;0504;2;3211;221;88;140;80;69;42;72;29;42;487;1941;20120101
AT1;AT13;AT130;90501;0599;2;4;0;0;0;0;0;0;1;0;0;3;0;20120101
AT1;AT13;AT130;90601;0601;2;3886;146;58;214;86;47;28;38;33;76;615;2545;20120101
AT1;AT13;AT130;90601;0602;2;4713;262;132;178;140;63;50;75;52;69;842;2850;20120101
AT1;AT13;AT130;90601;0603;2;7012;329;143;336;159;82;67;89;72;83;1043;4609;20120101
AT1;AT13;AT130;90701;0701;2;2901;147;55;206;52;31;27;34;37;25;410;1877;20120101
AT1;AT13;AT130;90701;0702;2;1561;51;15;95;22;10;21;26;12;33;262;1014;20120101
AT1;AT13;AT130;90701;0703;2;2442;113;36;137;44;39;28;46;16;34;324;1625;20120101
AT1;AT13;AT130;90701;0704;2;5318;271;133;279;92;76;64;67;65;70;790;3411;20120101
AT1;AT13;AT130;90701;0705;2;4060;291;101;230;113;77;44;82;41;58;564;2459;20120101
AT1;AT13;AT130;90801;0801;2;2531;107;31;151;44;38;29;33;26;31;399;1642;20120101
AT1;AT13;AT130;90801;0802;2;6083;211;89;337;114;43;34;70;69;64;961;4091;20120101
AT1;AT13;AT130;90801;0803;2;3919;194;69;205;86;32;33;27;38;57;570;2608;20120101
AT1;AT13;AT130;90901;0901;2;4344;274;95;193;88;58;33;62;51;52;605;2833;20120101
AT1;AT13;AT130;90901;0902;2;5804;308;86;295;111;52;57;54;87;94;873;3787;20120101
AT1;AT13;AT130;90901;0903;2;2203;123;56;122;60;36;30;35;35;30;300;1376;20120101
AT1;AT13;AT130;90901;0904;2;4833;228;96;285;111;100;85;57;56;82;771;2962;20120101
AT1;AT13;AT130;90901;0905;2;2844;66;25;173;39;17;21;43;35;29;519;1877;20120101
AT1;AT13;AT130;90901;0906;2;1113;39;10;55;17;10;9;18;16;8;204;727;20120101
AT1;AT13;AT130;91001;1001;2;450;56;42;11;25;25;12;14;1;4;53;207;20120101
AT1;AT13;AT130;91001;1002;2;9545;1073;987;150;288;306;168;244;84;130;1377;4738;20120101
AT1;AT13;AT130;91001;1003;2;3564;368;264;54;107;115;53;41;46;50;389;2077;20120101
AT1;AT13;AT130;91001;1004;2;3911;541;403;82;117;106;51;111;43;39;652;1766;20120101
AT1;AT13;AT130;91001;1005;2;8822;975;867;123;275;345;175;213;71;93;1155;4530;20120101
AT1;AT13;AT130;91001;1006;2;6040;794;747;84;209;323;134;165;47;46;968;2523;20120101
AT1;AT13;AT130;91001;1007;2;6280;571;348;107;152;206;92;119;74;62;745;3804;20120101
AT1;AT13;AT130;91001;1008;2;4838;571;473;82;163;212;82;132;38;47;670;2368;20120101
AT1;AT13;AT130;91001;1009;2;2489;204;133;30;54;84;17;53;37;22;221;1634;20120101
AT1;AT13;AT130;91001;1010;2;8521;725;678;121;154;270;66;111;104;62;792;5438;20120101
AT1;AT13;AT130;91001;1011;2;4574;247;411;48;71;54;26;34;57;22;458;3146;20120101
AT1;AT13;AT130;91001;1012;2;1249;48;33;31;43;36;10;23;7;14;213;791;20120101
AT1;AT13;AT130;91001;1013;2;2737;180;81;43;27;35;20;18;42;13;131;2147;20120101
AT1;AT13;AT130;91001;1014;2;2204;112;56;41;23;21;13;12;24;18;122;1762;20120101
AT1;AT13;AT130;91001;1015;2;3031;152;106;42;65;113;50;32;25;21;224;2201;20120101
AT1;AT13;AT130;91001;1016;2;3083;85;56;52;36;23;7;20;52;28;213;2511;20120101
AT1;AT13;AT130;91001;1017;2;454;8;3;7;1;1;0;1;2;4;19;408;20120101
AT1;AT13;AT130;91001;1018;2;2258;52;16;46;40;25;14;17;19;17;131;1881;20120101
AT1;AT13;AT130;91001;1019;2;1409;58;18;32;22;11;7;24;14;16;99;1108;20120101
AT1;AT13;AT130;91001;1020;2;5184;188;303;78;75;34;26;45;78;35;261;4061;20120101
AT1;AT13;AT130;91001;1021;2;3581;102;95;51;86;28;22;17;31;25;243;2881;20120101
AT1;AT13;AT130;91001;1022;2;3333;321;214;67;165;139;45;104;40;42;554;1642;20120101
AT1;AT13;AT130;91001;1023;2;4888;492;422;67;108;140;75;119;63;37;498;2867;20120101
AT1;AT13;AT130;91001;1099;2;93;4;7;1;10;2;0;0;0;0;9;60;20120101
AT1;AT13;AT130;91101;1101;2;915;31;22;51;21;9;7;19;13;18;180;544;20120101
AT1;AT13;AT130;91101;1102;2;6963;680;436;93;176;195;76;149;76;71;825;4186;20120101
AT1;AT13;AT130;91101;1103;2;8166;773;638;122;245;245;166;171;78;89;1050;4589;20120101
AT1;AT13;AT130;91101;1104;2;2254;222;127;16;57;65;25;31;23;25;246;1417;20120101
AT1;AT13;AT130;91101;1105;2;5530;307;252;83;136;108;38;77;53;38;442;3996;20120101
AT1;AT13;AT130;91101;1106;2;152;10;9;0;1;2;1;2;1;2;6;118;20120101
AT1;AT13;AT130;91101;1107;2;3517;192;166;55;75;53;30;45;47;28;226;2600;20120101
AT1;AT13;AT130;91101;1108;2;426;7;3;5;5;8;3;0;3;3;21;368;20120101
AT1;AT13;AT130;91101;1109;2;1254;47;12;29;36;9;8;41;8;12;74;978;20120101
AT1;AT13;AT130;91101;1110;2;13207;605;714;223;317;310;117;257;121;117;1035;9391;20120101
AT1;AT13;AT130;91101;1111;2;2208;94;79;27;45;41;17;66;24;44;493;1278;20120101
AT1;AT13;AT130;91101;1112;2;166;3;2;3;0;3;2;13;0;3;6;131;20120101
AT1;AT13;AT130;91101;1113;2;2379;107;62;66;81;36;39;38;31;23;174;1722;20120101
AT1;AT13;AT130;91101;1199;2;46;0;0;1;0;0;0;0;0;1;0;44;20120101
AT1;AT13;AT130;91201;1201;2;2057;206;116;44;56;74;35;37;27;28;340;1094;20120101
AT1;AT13;AT130;91201;1202;2;8998;938;532;179;372;306;162;168;92;101;1217;4931;20120101
AT1;AT13;AT130;91201;1203;2;2588;236;245;37;52;66;27;45;30;16;333;1501;20120101
AT1;AT13;AT130;91201;1204;2;4292;410;228;114;133;108;79;136;42;58;670;2314;20120101
AT1;AT13;AT130;91201;1205;2;4313;375;262;98;126;126;62;80;56;44;496;2588;20120101
AT1;AT13;AT130;91201;1206;2;4475;471;161;201;153;129;77;78;49;62;530;2564;20120101
AT1;AT13;AT130;91201;1207;2;3582;216;174;74;79;46;35;40;44;31;348;2495;20120101
AT1;AT13;AT130;91201;1208;2;2347;213;133;36;69;92;49;22;51;16;232;1434;20120101
AT1;AT13;AT130;91201;1209;2;4105;297;378;29;67;74;25;47;27;23;612;2526;20120101
AT1;AT13;AT130;91201;1210;2;4871;220;230;92;113;162;77;61;47;42;457;3370;20120101
AT1;AT13;AT130;91201;1211;2;5050;144;75;155;88;53;33;57;69;46;370;3960;20120101
AT1;AT13;AT130;91201;1299;2;3;0;0;0;0;0;0;0;0;0;0;3;20120101
AT1;AT13;AT130;91301;1301;2;241;16;1;19;1;2;1;5;6;2;15;173;20120101
AT1;AT13;AT130;91301;1302;2;3323;68;26;235;75;14;21;22;40;38;388;2396;20120101
AT1;AT13;AT130;91301;1303;2;4860;147;41;249;96;41;21;49;66;63;541;3546;20120101
AT1;AT13;AT130;91301;1304;2;5577;113;40;254;104;23;37;41;108;66;517;4274;20120101
AT1;AT13;AT130;91301;1305;2;2324;73;4;93;32;17;8;27;40;19;212;1799;20120101
AT1;AT13;AT130;91301;1306;2;1370;31;4;68;31;13;7;9;12;13;155;1027;20120101
AT1;AT13;AT130;91301;1307;2;1789;72;35;54;30;30;9;13;41;25;153;1327;20120101
AT1;AT13;AT130;91301;1308;2;3519;84;27;118;52;19;17;29;65;52;305;2751;20120101
AT1;AT13;AT130;91301;1309;2;2648;94;40;58;40;16;8;19;58;19;223;2073;20120101
AT1;AT13;AT130;91301;1310;2;31;1;2;0;0;1;0;0;0;0;0;27;20120101
AT1;AT13;AT130;91301;1311;2;2261;18;3;77;26;3;6;9;39;7;177;1896;20120101
AT1;AT13;AT130;91301;1399;2;21;0;0;1;0;1;0;0;0;0;5;14;20120101
AT1;AT13;AT130;91401;1401;2;3454;298;93;103;107;76;58;36;41;29;343;2270;20120101
AT1;AT13;AT130;91401;1402;2;4269;596;289;126;195;157;96;120;49;46;461;2134;20120101
AT1;AT13;AT130;91401;1403;2;4646;281;83;207;113;70;45;54;56;50;501;3186;20120101
AT1;AT13;AT130;91401;1404;2;10135;836;354;216;302;274;146;193;120;101;882;6711;20120101
AT1;AT13;AT130;91401;1405;2;2144;93;57;50;33;27;9;16;23;18;121;1697;20120101
AT1;AT13;AT130;91401;1406;2;6406;348;142;162;159;125;71;90;88;60;607;4554;20120101
AT1;AT13;AT130;91401;1407;2;1561;144;62;17;38;33;19;15;16;2;129;1086;20120101
AT1;AT13;AT130;91401;1408;2;2053;62;26;52;21;17;16;17;25;19;144;1654;20120101
AT1;AT13;AT130;91401;1409;2;119;1;1;1;3;0;1;2;1;1;2;106;20120101
AT1;AT13;AT130;91401;1410;2;3894;113;35;143;52;32;28;41;55;25;300;3070;20120101
AT1;AT13;AT130;91401;1411;2;3411;20;8;130;32;6;8;21;74;26;203;2883;20120101
AT1;AT13;AT130;91401;1412;2;2968;59;20;96;38;19;15;17;31;19;206;2448;20120101
AT1;AT13;AT130;91401;1499;2;54;1;0;2;3;1;0;1;1;1;3;41;20120101
AT1;AT13;AT130;91501;1501;2;5423;549;283;154;148;163;87;101;70;80;609;3179;20120101
AT1;AT13;AT130;91501;1502;2;4625;635;303;139;214;188;131;106;29;51;695;2134;20120101
AT1;AT13;AT130;91501;1503;2;6026;803;384;187;190;236;164;167;47;93;1048;2707;20120101
AT1;AT13;AT130;91501;1504;2;3679;405;302;81;134;137;103;57;36;59;635;1730;20120101
AT1;AT13;AT130;91501;1505;2;5690;527;310;176;147;196;76;154;67;66;763;3208;20120101
AT1;AT13;AT130;91501;1506;2;7093;1014;465;154;291;273;153;215;49;71;879;3529;20120101
AT1;AT13;AT130;91501;1507;2;4510;418;241;88;125;133;68;63;59;35;369;2911;20120101
AT1;AT13;AT130;91501;1599;2;25;0;0;2;0;1;0;3;0;2;16;1;20120101
AT1;AT13;AT130;91601;1601;2;6902;796;587;217;197;215;129;190;53;67;930;3521;20120101
AT1;AT13;AT130;91601;1602;2;4066;613;439;94;172;154;84;130;28;46;624;1682;20120101
AT1;AT13;AT130;91601;1603;2;6321;629;397;105;173;159;100;77;75;51;579;3976;20120101
AT1;AT13;AT130;91601;1604;2;4182;386;217;97;126;100;63;85;49;32;398;2629;20120101
AT1;AT13;AT130;91601;1605;2;7947;920;346;175;291;249;177;159;61;84;816;4669;20120101
AT1;AT13;AT130;91601;1606;2;5325;482;318;102;115;103;63;47;63;23;500;3509;20120101
AT1;AT13;AT130;91601;1607;2;5174;472;299;97;157;98;53;66;44;30;465;3393;20120101
AT1;AT13;AT130;91601;1608;2;1885;51;39;34;23;12;9;9;31;15;83;1579;20120101
AT1;AT13;AT130;91601;1609;2;2770;25;13;101;28;11;13;7;38;19;158;2357;20120101
AT1;AT13;AT130;91601;1610;2;5054;891;552;125;178;208;148;134;46;32;686;2054;20120101
AT1;AT13;AT130;91601;1699;2;85;1;0;4;0;3;1;1;2;0;2;71;20120101
AT1;AT13;AT130;91701;1701;2;5399;630;242;157;234;136;98;148;52;54;668;2980;20120101
AT1;AT13;AT130;91701;1702;2;7144;837;335;205;254;222;123;146;64;71;991;3896;20120101
AT1;AT13;AT130;91701;1703;2;8711;976;383;225;272;292;186;141;92;84;880;5180;20120101
AT1;AT13;AT130;91701;1704;2;2071;59;15;71;25;16;10;12;40;10;151;1662;20120101
AT1;AT13;AT130;91701;1705;2;3182;125;39;115;42;16;20;13;46;20;263;2483;20120101
AT1;AT13;AT130;91701;1706;2;1299;29;10;51;15;6;4;9;23;21;200;931;20120101
AT1;AT13;AT130;91701;1799;2;21;0;0;0;0;0;0;0;0;0;1;20;20120101
AT1;AT13;AT130;91801;1801;2;1150;8;3;85;6;1;8;10;19;9;195;806;20120101
AT1;AT13;AT130;91801;1802;2;7465;392;168;360;164;86;68;79;104;80;978;4986;20120101
AT1;AT13;AT130;91801;1803;2;7748;658;215;353;247;165;149;175;76;108;1003;4599;20120101
AT1;AT13;AT130;91801;1804;2;4849;165;48;188;99;41;15;51;59;56;585;3542;20120101
AT1;AT13;AT130;91801;1805;2;5034;75;23;254;53;13;18;43;82;52;659;3762;20120101
AT1;AT13;AT130;91901;1901;2;3115;79;37;151;52;17;12;25;53;43;424;2222;20120101
AT1;AT13;AT130;91901;1902;2;5244;314;169;119;118;58;49;53;74;63;655;3572;20120101
AT1;AT13;AT130;91901;1903;2;137;3;6;3;4;3;3;3;0;5;22;85;20120101
AT1;AT13;AT130;91901;1904;2;7312;285;155;274;150;76;64;82;114;92;1117;4903;20120101
AT1;AT13;AT130;91901;1905;2;3887;121;42;189;53;32;27;27;53;67;609;2667;20120101
AT1;AT13;AT130;91901;1906;2;2614;24;11;102;26;15;9;10;44;30;429;1914;20120101
AT1;AT13;AT130;91901;1907;2;1570;24;8;77;21;2;4;20;30;17;213;1154;20120101
AT1;AT13;AT130;91901;1908;2;6937;260;106;219;160;58;39;53;143;91;758;5050;20120101
AT1;AT13;AT130;91901;1909;2;2248;59;40;127;44;21;13;32;30;42;549;1291;20120101
AT1;AT13;AT130;91901;1910;2;4708;77;29;198;69;18;15;36;68;57;600;3541;20120101
AT1;AT13;AT130;91901;1999;2;4;0;0;0;0;0;0;1;0;0;1;2;20120101
AT1;AT13;AT130;92001;2001;2;4263;332;333;47;97;131;44;46;56;34;534;2609;20120101
AT1;AT13;AT130;92001;2002;2;7487;817;650;138;252;214;89;161;77;57;1129;3903;20120101
AT1;AT13;AT130;92001;2003;2;6999;717;552;196;169;176;126;136;72;68;934;3853;20120101
AT1;AT13;AT130;92001;2004;2;4910;311;295;79;159;127;72;80;67;49;873;2798;20120101
AT1;AT13;AT130;92001;2005;2;5602;653;490;157;204;149;79;202;48;43;843;2734;20120101
AT1;AT13;AT130;92001;2006;2;4371;319;355;59;103;78;50;67;50;45;581;2664;20120101
AT1;AT13;AT130;92001;2007;2;6767;543;518;91;188;151;71;85;80;63;854;4123;20120101
AT1;AT13;AT130;92001;2008;2;2797;291;193;64;105;75;54;67;30;32;367;1519;20120101
AT1;AT13;AT130;92001;2099;2;41;2;2;0;1;0;0;1;3;0;3;29;20120101
AT1;AT13;AT130;92101;2101;2;692;14;1;11;13;3;0;6;5;2;18;619;20120101
AT1;AT13;AT130;92101;2102;2;3619;76;34;71;128;52;25;14;32;41;298;2848;20120101
AT1;AT13;AT130;92101;2103;2;2836;59;30;47;97;14;9;14;22;26;197;2321;20120101
AT1;AT13;AT130;92101;2104;2;2029;54;21;33;25;13;11;30;28;8;150;1656;20120101
AT1;AT13;AT130;92101;2105;2;9724;435;475;115;161;84;33;107;160;48;1101;7005;20120101
AT1;AT13;AT130;92101;2106;2;433;44;4;4;4;5;3;12;6;2;39;310;20120101
AT1;AT13;AT130;92101;2107;2;1635;85;27;26;46;25;8;19;22;19;171;1187;20120101
AT1;AT13;AT130;92101;2108;2;1364;41;29;19;12;18;7;10;11;13;110;1094;20120101
AT1;AT13;AT130;92101;2109;2;3577;104;58;63;160;27;16;34;54;31;306;2724;20120101
AT1;AT13;AT130;92101;2110;2;2388;141;61;34;55;40;19;36;26;15;246;1715;20120101
AT1;AT13;AT130;92101;2111;2;2595;94;41;50;83;34;23;35;42;25;273;1895;20120101
AT1;AT13;AT130;92101;2112;2;3807;184;263;44;90;32;15;40;37;11;422;2669;20120101
AT1;AT13;AT130;92101;2113;2;2481;34;18;53;33;6;24;13;32;19;160;2089;20120101
AT1;AT13;AT130;92101;2114;2;2627;93;64;32;34;22;13;31;36;10;220;2072;20120101
AT1;AT13;AT130;92101;2115;2;2352;76;40;30;47;17;7;16;28;33;169;1889;20120101
AT1;AT13;AT130;92101;2116;2;1747;22;3;36;20;4;2;11;37;9;93;1510;20120101
AT1;AT13;AT130;92101;2117;2;3413;211;173;38;83;30;16;32;50;25;341;2414;20120101
AT1;AT13;AT130;92101;2118;2;3546;216;123;83;119;55;56;55;46;35;404;2354;20120101
AT1;AT13;AT130;92101;2119;2;1629;76;29;15;47;21;15;38;13;22;171;1182;20120101
AT1;AT13;AT130;92101;2120;2;848;79;34;17;35;34;13;8;11;5;97;515;20120101
AT1;AT13;AT130;92101;2121;2;3145;313;104;55;90;64;28;68;41;33;379;1970;20120101
AT1;AT13;AT130;92101;2122;2;4381;187;148;82;134;70;32;70;80;47;601;2930;20120101
AT1;AT13;AT130;92101;2123;2;5403;322;123;134;174;104;55;84;64;49;738;3556;20120101
AT1;AT13;AT130;92101;2124;2;2037;55;43;47;70;18;12;25;35;16;167;1549;20120101
AT1;AT13;AT130;92101;2125;2;2405;57;38;63;77;23;12;30;22;18;282;1783;20120101
AT1;AT13;AT130;92101;2126;2;3768;121;92;81;91;51;38;30;40;40;380;2804;20120101
AT1;AT13;AT130;92101;2127;2;766;7;5;22;9;6;4;7;16;4;122;564;20120101
AT1;AT13;AT130;92101;2128;2;128;18;12;2;3;8;8;2;0;1;25;49;20120101
AT1;AT13;AT130;92101;2129;2;93;0;0;0;0;0;0;0;0;0;2;91;20120101
AT1;AT13;AT130;92101;2130;2;4;0;0;0;0;0;0;0;0;0;1;3;20120101
AT1;AT13;AT130;92101;2199;2;104;1;0;0;1;2;0;0;0;1;2;97;20120101
AT1;AT13;AT130;92201;2201;2;1001;17;19;21;18;2;2;15;12;6;111;778;20120101
AT1;AT13;AT130;92201;2202;2;2316;60;27;47;31;24;11;26;19;9;265;1797;20120101
AT1;AT13;AT130;92201;2203;2;715;32;5;17;7;2;6;9;9;9;49;570;20120101
AT1;AT13;AT130;92201;2204;2;1977;45;18;36;37;13;2;15;30;16;125;1640;20120101
AT1;AT13;AT130;92201;2205;2;2730;35;18;48;79;9;5;20;36;22;224;2234;20120101
AT1;AT13;AT130;92201;2206;2;5942;194;180;61;151;46;23;38;72;37;597;4543;20120101
AT1;AT13;AT130;92201;2207;2;2442;45;10;43;72;17;14;25;25;21;228;1942;20120101
AT1;AT13;AT130;92201;2208;2;8195;383;269;94;303;140;60;123;78;59;1228;5458;20120101
AT1;AT13;AT130;92201;2209;2;7297;340;244;128;196;58;45;72;107;41;930;5136;20120101
AT1;AT13;AT130;92201;2210;2;3346;81;67;71;80;34;33;39;37;27;570;2307;20120101
AT1;AT13;AT130;92201;2211;2;5709;255;102;103;151;55;33;104;79;57;767;4003;20120101
AT1;AT13;AT130;92201;2212;2;1749;71;87;30;35;11;13;8;33;11;269;1181;20120101
AT1;AT13;AT130;92201;2213;2;3468;157;85;58;77;32;24;49;50;23;366;2547;20120101
AT1;AT13;AT130;92201;2214;2;2660;55;23;49;40;10;6;14;34;13;147;2269;20120101
AT1;AT13;AT130;92201;2215;2;4633;191;185;80;102;41;17;38;70;53;372;3484;20120101
AT1;AT13;AT130;92201;2216;2;599;22;12;9;11;5;0;1;7;3;45;484;20120101
AT1;AT13;AT130;92201;2217;2;838;13;5;13;15;2;4;9;9;7;59;702;20120101
AT1;AT13;AT130;92201;2218;2;2923;76;48;47;69;22;21;24;48;17;219;2332;20120101
AT1;AT13;AT130;92201;2219;2;2903;179;84;49;66;42;25;47;37;29;295;2050;20120101
AT1;AT13;AT130;92201;2220;2;1494;55;52;33;16;13;5;19;24;8;209;1060;20120101
AT1;AT13;AT130;92201;2221;2;1049;30;11;19;25;9;6;3;11;14;108;813;20120101
AT1;AT13;AT130;92201;2222;2;3380;76;19;49;240;31;17;29;54;14;301;2550;20120101
AT1;AT13;AT130;92201;2223;2;2262;82;16;35;38;11;6;16;21;30;288;1719;20120101
AT1;AT13;AT130;92201;2224;2;3020;50;15;53;127;25;14;30;38;25;264;2379;20120101
AT1;AT13;AT130;92201;2225;2;994;14;2;19;14;3;2;6;17;12;60;845;20120101
AT1;AT13;AT130;92201;2226;2;1905;34;1;59;25;3;3;15;26;18;162;1559;20120101
AT1;AT13;AT130;92201;2227;2;3273;53;15;73;53;11;19;17;35;27;264;2706;20120101
AT1;AT13;AT130;92201;2228;2;1883;54;15;31;48;15;11;11;17;15;160;1506;20120101
AT1;AT13;AT130;92201;2229;2;1783;62;30;37;30;7;6;15;25;16;178;1377;20120101
AT1;AT13;AT130;92201;2230;2;5;0;0;0;0;0;0;0;0;0;1;4;20120101
AT1;AT13;AT130;92201;2231;2;44;0;0;1;1;1;0;0;1;0;1;39;20120101
AT1;AT13;AT130;92201;2232;2;2156;83;30;51;139;67;29;24;23;19;534;1157;20120101
AT1;AT13;AT130;92201;2299;2;228;5;5;4;2;4;0;0;1;4;6;197;20120101
AT1;AT13;AT130;92301;2301;2;1247;70;14;30;22;21;11;25;15;8;133;898;20120101
AT1;AT13;AT130;92301;2302;2;2368;152;37;44;57;54;40;43;33;23;210;1675;20120101
AT1;AT13;AT130;92301;2303;2;1846;58;24;43;20;13;5;14;24;11;125;1509;20120101
AT1;AT13;AT130;92301;2304;2;4015;140;119;46;102;143;70;53;35;41;315;2951;20120101
AT1;AT13;AT130;92301;2305;2;4711;177;170;99;124;73;45;51;43;43;415;3471;20120101
AT1;AT13;AT130;92301;2306;2;471;33;2;11;10;4;6;4;3;1;29;368;20120101
AT1;AT13;AT130;92301;2307;2;4513;230;157;78;79;80;65;66;49;31;368;3310;20120101
AT1;AT13;AT130;92301;2308;2;2294;61;45;45;41;14;17;24;40;17;153;1837;20120101
AT1;AT13;AT130;92301;2309;2;3705;101;57;127;52;42;18;35;77;28;232;2936;20120101
AT1;AT13;AT130;92301;2310;2;2766;133;61;49;33;33;14;36;35;20;189;2163;20120101
AT1;AT13;AT130;92301;2311;2;4074;146;81;115;70;57;37;36;41;45;349;3097;20120101
AT1;AT13;AT130;92301;2312;2;2886;130;51;73;49;21;15;14;34;27;224;2248;20120101
AT1;AT13;AT130;92301;2313;2;2237;20;6;72;29;11;3;14;50;8;155;1869;20120101
