Geburtsland in Wien gemeldeter Personen nach Geschlecht und Alter;;;;;;;;;;;;;;;;;;;
Country of birth of residents in Vienna by sex and age;;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;AGE;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_HRV;POP_ROU;POP_CZE;POP_HUN;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;00000;0000;2;38;12910;891;906;394;416;416;113;264;124;158;2317;6911;20120101
AT1;AT13;AT130;00000;0000;2;39;13260;1042;833;409;433;433;137;305;101;147;2212;7208;20120101
AT1;AT13;AT130;00000;0000;2;40;13515;1103;786;358;481;502;103;273;92;171;2191;7455;20120101
AT1;AT13;AT130;00000;0000;2;41;13840;1151;814;399;440;442;126;274;98;168;2260;7668;20120101
AT1;AT13;AT130;00000;0000;2;42;14096;1204;754;315;392;487;141;280;94;165;2015;8249;20120101
AT1;AT13;AT130;00000;0000;2;43;14544;1110;671;341;414;472;128;320;72;135;1947;8934;20120101
AT1;AT13;AT130;00000;0000;2;44;14163;1062;533;369;364;467;141;309;97;146;1795;8880;20120101
AT1;AT13;AT130;00000;0000;2;45;14074;1028;662;342;386;439;136;152;77;105;1796;8951;20120101
AT1;AT13;AT130;00000;0000;2;46;14040;1010;826;334;412;421;129;161;72;97;1738;8840;20120101
AT1;AT13;AT130;00000;0000;2;47;14020;941;750;310;354;397;113;153;77;108;1765;9052;20120101
AT1;AT13;AT130;00000;0000;2;48;13979;937;636;315;356;387;114;143;85;94;1664;9248;20120101
AT1;AT13;AT130;00000;0000;2;49;13440;926;543;307;356;333;95;137;64;88;1671;8920;20120101
AT1;AT13;AT130;00000;0000;2;50;12901;999;478;271;413;324;95;110;58;80;1383;8690;20120101
AT1;AT13;AT130;00000;0000;2;51;12643;966;631;234;437;355;96;132;68;79;1404;8241;20120101
AT1;AT13;AT130;00000;0000;2;52;12153;962;524;237;476;284;89;111;67;82;1362;7959;20120101
AT1;AT13;AT130;00000;0000;2;53;11584;904;459;220;484;336;86;128;76;97;1266;7528;20120101
AT1;AT13;AT130;00000;0000;2;54;11188;934;363;184;509;268;75;122;100;95;1286;7252;20120101
AT1;AT13;AT130;00000;0000;2;55;11355;1150;431;194;451;297;83;135;99;129;1337;7049;20120101
AT1;AT13;AT130;00000;0000;2;56;10802;1291;492;192;503;294;86;104;78;159;1201;6402;20120101
AT1;AT13;AT130;00000;0000;2;57;10280;1397;390;173;453;292;88;108;102;155;1118;6004;20120101
AT1;AT13;AT130;00000;0000;2;58;9894;1403;324;196;402;277;73;80;101;150;1100;5788;20120101
AT1;AT13;AT130;00000;0000;2;59;9715;1378;313;178;418;273;73;104;108;130;1097;5643;20120101
AT1;AT13;AT130;00000;0000;2;60;9213;1180;207;157;339;186;63;82;133;120;998;5748;20120101
AT1;AT13;AT130;00000;0000;2;61;9622;1273;284;149;327;187;76;91;116;123;945;6051;20120101
AT1;AT13;AT130;00000;0000;2;62;10000;1149;263;189;244;215;68;92;148;123;864;6645;20120101
AT1;AT13;AT130;00000;0000;2;63;10788;1079;243;157;267;179;40;75;174;148;848;7578;20120101
AT1;AT13;AT130;00000;0000;2;64;11357;931;189;223;223;127;60;61;162;156;824;8401;20120101
AT1;AT13;AT130;00000;0000;2;65;8511;676;168;272;178;110;46;55;166;135;734;5971;20120101
AT1;AT13;AT130;00000;0000;2;66;8382;555;172;390;160;97;30;51;337;102;651;5837;20120101
AT1;AT13;AT130;00000;0000;2;67;10655;557;140;347;209;91;22;59;487;136;651;7956;20120101
AT1;AT13;AT130;00000;0000;2;68;10485;545;102;329;184;77;31;57;389;115;548;8108;20120101
AT1;AT13;AT130;00000;0000;2;69;9789;538;113;330;145;62;40;49;344;122;554;7492;20120101
AT1;AT13;AT130;00000;0000;2;70;10937;463;82;327;117;74;24;58;406;101;511;8774;20120101
AT1;AT13;AT130;00000;0000;2;71;11360;471;106;363;96;71;31;60;353;77;490;9242;20120101
AT1;AT13;AT130;00000;0000;2;72;10622;395;85;271;98;68;21;69;301;76;461;8777;20120101
AT1;AT13;AT130;00000;0000;2;73;6470;324;68;197;68;71;26;45;171;71;402;5027;20120101
AT1;AT13;AT130;00000;0000;2;74;5408;325;70;168;80;52;20;44;182;74;395;3998;20120101
AT1;AT13;AT130;00000;0000;2;75;5213;325;42;128;64;45;22;40;194;60;340;3953;20120101
AT1;AT13;AT130;00000;0000;2;76;5069;282;40;125;65;39;21;39;201;55;297;3905;20120101
AT1;AT13;AT130;00000;0000;2;77;5052;265;39;96;67;29;14;39;205;50;267;3981;20120101
AT1;AT13;AT130;00000;0000;2;78;5093;242;59;95;51;33;13;32;199;55;263;4051;20120101
AT1;AT13;AT130;00000;0000;2;79;5307;243;55;77;52;29;23;42;216;40;239;4291;20120101
AT1;AT13;AT130;00000;0000;2;80;5314;210;30;69;45;17;10;28;227;50;231;4397;20120101
AT1;AT13;AT130;00000;0000;2;81;5327;212;32;63;41;14;7;22;247;52;222;4415;20120101
AT1;AT13;AT130;00000;0000;2;82;4993;164;28;83;40;14;11;35;209;34;236;4139;20120101
AT1;AT13;AT130;00000;0000;2;83;4873;127;22;58;31;17;6;19;210;47;186;4150;20120101
AT1;AT13;AT130;00000;0000;2;84;4614;113;18;58;41;9;3;25;236;43;202;3866;20120101
AT1;AT13;AT130;00000;0000;2;85;4823;111;15;100;42;9;5;42;247;44;207;4001;20120101
AT1;AT13;AT130;00000;0000;2;86;4619;97;14;144;38;2;5;40;212;44;184;3839;20120101
AT1;AT13;AT130;00000;0000;2;87;4265;72;9;145;50;5;8;28;211;28;167;3542;20120101
AT1;AT13;AT130;00000;0000;2;88;4002;65;5;149;64;3;4;24;235;39;175;3239;20120101
AT1;AT13;AT130;00000;0000;2;89;3462;63;4;153;38;0;2;33;204;33;151;2781;20120101
AT1;AT13;AT130;00000;0000;2;90;2937;49;7;147;29;3;2;26;180;29;127;2338;20120101
AT1;AT13;AT130;00000;0000;2;91;2208;31;1;123;22;1;4;14;145;24;106;1737;20120101
AT1;AT13;AT130;00000;0000;2;92;1431;27;0;52;8;1;2;8;104;19;62;1148;20120101
AT1;AT13;AT130;00000;0000;2;93;807;11;3;25;14;0;0;5;39;17;24;669;20120101
AT1;AT13;AT130;00000;0000;2;94;634;4;0;21;5;1;1;2;44;16;36;504;20120101
AT1;AT13;AT130;00000;0000;2;95;502;4;0;14;5;1;2;2;40;8;22;404;20120101
AT1;AT13;AT130;00000;0000;2;96;455;1;1;6;4;0;0;2;32;6;24;379;20120101
AT1;AT13;AT130;00000;0000;2;97;433;9;1;11;2;0;0;1;30;8;12;359;20120101
AT1;AT13;AT130;00000;0000;2;98;320;6;0;4;0;0;0;1;19;3;15;272;20120101
AT1;AT13;AT130;00000;0000;2;99;213;3;0;4;3;0;0;4;16;0;5;178;20120101
AT1;AT13;AT130;00000;0000;2;100;117;1;0;4;0;0;0;0;6;5;5;96;20120101
AT1;AT13;AT130;00000;0000;2;101;71;2;0;0;0;0;0;1;2;1;1;64;20120101
AT1;AT13;AT130;00000;0000;2;102;49;1;1;0;0;0;0;0;4;1;2;40;20120101
AT1;AT13;AT130;00000;0000;2;103;19;0;0;0;0;0;0;1;2;0;1;15;20120101
AT1;AT13;AT130;00000;0000;2;104;11;0;0;0;0;0;0;1;0;0;1;9;20120101
AT1;AT13;AT130;00000;0000;2;105;8;1;0;0;0;0;0;0;0;0;1;6;20120101
AT1;AT13;AT130;00000;0000;2;106;2;0;0;0;0;0;0;0;0;0;0;2;20120101
AT1;AT13;AT130;00000;0000;2;107;7;2;0;0;0;0;0;0;0;0;2;3;20120101
AT1;AT13;AT130;00000;0000;2;108;1;0;0;0;0;0;0;0;0;0;0;1;20120101
AT1;AT13;AT130;00000;0000;2;109;2;0;0;0;0;0;0;0;0;0;0;2;20120101
AT1;AT13;AT130;00000;0000;2;111;1;0;0;0;0;0;0;0;0;0;0;1;20120101
AT1;AT13;AT130;00000;0000;2;112;1;0;1;0;0;0;0;0;0;0;0;0;20120101
AT1;AT13;AT130;00000;0000;1;0;9139;15;3;20;16;3;4;9;4;5;116;8944;20120101
AT1;AT13;AT130;00000;0000;1;1;9287;20;7;53;20;8;4;20;7;18;248;8882;20120101
AT1;AT13;AT130;00000;0000;1;2;8959;32;17;55;44;3;2;35;15;17;314;8425;20120101
AT1;AT13;AT130;00000;0000;1;3;9048;37;17;72;45;8;6;52;5;25;357;8424;20120101
AT1;AT13;AT130;00000;0000;1;4;8559;51;33;62;45;7;10;40;14;23;441;7833;20120101
AT1;AT13;AT130;00000;0000;1;5;8579;72;22;63;54;15;2;48;14;34;452;7803;20120101
AT1;AT13;AT130;00000;0000;1;6;8283;68;30;72;63;16;5;54;8;32;435;7500;20120101
AT1;AT13;AT130;00000;0000;1;7;8407;102;49;96;78;11;7;47;16;31;506;7464;20120101
AT1;AT13;AT130;00000;0000;1;8;8199;127;68;75;76;21;5;52;9;22;551;7193;20120101
AT1;AT13;AT130;00000;0000;1;9;8198;182;116;96;63;23;7;45;8;27;622;7009;20120101
AT1;AT13;AT130;00000;0000;1;10;7838;188;143;78;71;39;8;57;3;19;666;6566;20120101
AT1;AT13;AT130;00000;0000;1;11;8068;220;191;77;89;36;20;58;13;27;748;6589;20120101
AT1;AT13;AT130;00000;0000;1;12;7786;229;215;84;86;34;10;58;14;22;694;6340;20120101
AT1;AT13;AT130;00000;0000;1;13;7920;289;232;78;62;36;15;68;11;27;737;6365;20120101
AT1;AT13;AT130;00000;0000;1;14;8106;307;257;93;76;43;18;70;17;27;742;6456;20120101
AT1;AT13;AT130;00000;0000;1;15;8397;295;265;80;57;35;12;71;13;27;747;6795;20120101
AT1;AT13;AT130;00000;0000;1;16;8252;260;256;77;68;27;13;52;8;22;751;6718;20120101
AT1;AT13;AT130;00000;0000;1;17;8795;284;266;78;71;39;20;68;7;32;775;7155;20120101
AT1;AT13;AT130;00000;0000;1;18;9057;336;292;90;53;36;25;64;10;29;873;7249;20120101
AT1;AT13;AT130;00000;0000;1;19;10029;364;440;178;104;141;43;125;16;45;1158;7415;20120101
AT1;AT13;AT130;00000;0000;1;20;10911;435;625;213;146;244;54;143;16;49;1268;7718;20120101
AT1;AT13;AT130;00000;0000;1;21;11662;547;654;342;175;288;83;189;26;78;1519;7761;20120101
AT1;AT13;AT130;00000;0000;1;22;11929;637;709;381;181;295;67;247;31;56;1563;7762;20120101
AT1;AT13;AT130;00000;0000;1;23;12423;685;746;439;261;392;74;279;22;79;1737;7709;20120101
AT1;AT13;AT130;00000;0000;1;24;12522;724;770;469;277;335;82;297;29;90;1964;7485;20120101
AT1;AT13;AT130;00000;0000;1;25;12911;739;820;489;333;390;88;278;30;103;2009;7632;20120101
AT1;AT13;AT130;00000;0000;1;26;13240;772;869;591;346;406;97;282;31;108;2080;7658;20120101
AT1;AT13;AT130;00000;0000;1;27;13731;831;891;572;412;446;96;291;39;108;2232;7813;20120101
AT1;AT13;AT130;00000;0000;1;28;13598;821;781;559;413;434;93;265;42;132;2245;7813;20120101
AT1;AT13;AT130;00000;0000;1;29;14045;773;881;577;406;407;70;288;39;123;2305;8176;20120101
AT1;AT13;AT130;00000;0000;1;30;14153;790;915;601;415;397;87;288;52;176;2258;8174;20120101
AT1;AT13;AT130;00000;0000;1;31;13728;842;912;599;494;374;81;267;49;159;2317;7634;20120101
AT1;AT13;AT130;00000;0000;1;32;13176;809;904;549;494;365;92;298;49;148;2285;7183;20120101
AT1;AT13;AT130;00000;0000;1;33;12694;849;854;498;513;310;86;273;56;146;2265;6844;20120101
AT1;AT13;AT130;00000;0000;1;34;12520;874;809;533;478;335;73;275;67;153;2237;6686;20120101
AT1;AT13;AT130;00000;0000;1;35;12425;868;762;473;448;326;67;235;69;190;2191;6796;20120101
AT1;AT13;AT130;00000;0000;1;36;12609;847;688;477;471;342;65;235;55;182;2194;7053;20120101
AT1;AT13;AT130;00000;0000;1;37;12595;829;777;440;407;292;69;233;51;165;2098;7234;20120101
AT1;AT13;AT130;00000;0000;1;38;12270;813;795;399;384;331;67;218;59;126;1973;7105;20120101
AT1;AT13;AT130;00000;0000;1;39;12807;903;856;465;375;400;83;204;41;113;2000;7367;20120101
AT1;AT13;AT130;00000;0000;1;40;13002;995;836;449;389;382;90;245;32;100;1872;7612;20120101
AT1;AT13;AT130;00000;0000;1;41;13317;1070;796;375;388;383;95;220;38;113;1917;7922;20120101
AT1;AT13;AT130;00000;0000;1;42;14036;1201;840;421;352;454;112;247;35;141;1827;8406;20120101
AT1;AT13;AT130;00000;0000;1;43;14504;1171;765;414;370;463;135;274;46;115;1922;8829;20120101
AT1;AT13;AT130;00000;0000;1;44;14499;1092;709;439;367;521;113;269;51;115;1830;8993;20120101
AT1;AT13;AT130;00000;0000;1;45;14225;1024;789;382;343;513;104;124;54;91;1872;8929;20120101
AT1;AT13;AT130;00000;0000;1;46;14326;1105;1069;357;369;457;126;141;51;88;1825;8738;20120101
AT1;AT13;AT130;00000;0000;1;47;14302;972;924;378;360;456;118;140;60;72;1849;8973;20120101
AT1;AT13;AT130;00000;0000;1;48;14089;1034;807;319;372;393;108;138;52;98;1847;8921;20120101
AT1;AT13;AT130;00000;0000;1;49;13585;906;711;300;396;417;90;127;38;77;1786;8737;20120101
AT1;AT13;AT130;00000;0000;1;50;13050;948;676;264;413;364;100;115;36;87;1597;8450;20120101
AT1;AT13;AT130;00000;0000;1;51;12473;927;739;269;391;341;96;99;62;98;1592;7859;20120101
AT1;AT13;AT130;00000;0000;1;52;11909;801;708;233;428;328;82;113;49;87;1445;7635;20120101
AT1;AT13;AT130;00000;0000;1;53;11165;849;547;181;468;327;73;105;60;91;1323;7141;20120101
AT1;AT13;AT130;00000;0000;1;54;10889;824;474;191;489;273;82;114;54;113;1304;6971;20120101
AT1;AT13;AT130;00000;0000;1;55;10274;877;567;172;458;287;88;99;71;131;1192;6332;20120101
AT1;AT13;AT130;00000;0000;1;56;9773;893;619;190;509;277;69;107;57;163;1120;5769;20120101
AT1;AT13;AT130;00000;0000;1;57;9255;987;461;159;427;291;85;78;82;146;1042;5497;20120101
AT1;AT13;AT130;00000;0000;1;58;8765;1018;373;139;418;266;78;85;65;153;1010;5160;20120101
AT1;AT13;AT130;00000;0000;1;59;8784;1285;297;102;380;312;74;78;54;109;945;5148;20120101
AT1;AT13;AT130;00000;0000;1;60;8159;1107;249;116;332;236;84;66;67;109;833;4960;20120101
AT1;AT13;AT130;00000;0000;1;61;8593;1248;355;111;266;241;84;70;75;92;846;5205;20120101
AT1;AT13;AT130;00000;0000;1;62;8793;1078;322;101;275;236;92;60;64;96;751;5718;20120101
AT1;AT13;AT130;00000;0000;1;63;9472;983;274;153;210;170;53;48;89;100;770;6622;20120101
AT1;AT13;AT130;00000;0000;1;64;9599;790;270;179;148;138;50;49;82;92;708;7093;20120101
AT1;AT13;AT130;00000;0000;1;65;7386;613;222;227;159;165;38;60;91;85;630;5096;20120101
AT1;AT13;AT130;00000;0000;1;66;6890;449;225;361;99;89;29;30;215;80;571;4742;20120101
AT1;AT13;AT130;00000;0000;1;67;8771;556;155;302;138;108;21;38;358;82;553;6460;20120101
AT1;AT13;AT130;00000;0000;1;68;8613;491;123;255;115;82;32;44;274;83;523;6591;20120101
AT1;AT13;AT130;00000;0000;1;69;8051;437;128;227;85;66;24;46;263;82;484;6209;20120101
AT1;AT13;AT130;00000;0000;1;70;8829;388;103;234;70;69;30;40;269;70;491;7065;20120101
AT1;AT13;AT130;00000;0000;1;71;9067;353;107;232;56;79;22;29;296;73;428;7392;20120101
AT1;AT13;AT130;00000;0000;1;72;8349;315;84;219;59;52;16;44;216;74;421;6849;20120101
AT1;AT13;AT130;00000;0000;1;73;4996;266;79;144;35;47;12;46;133;68;404;3762;20120101
AT1;AT13;AT130;00000;0000;1;74;4202;259;72;123;31;51;20;28;150;74;359;3035;20120101
AT1;AT13;AT130;00000;0000;1;75;3866;202;55;92;31;41;16;36;144;78;307;2864;20120101
AT1;AT13;AT130;00000;0000;1;76;3636;174;50;99;37;30;11;28;114;57;300;2736;20120101
AT1;AT13;AT130;00000;0000;1;77;3374;177;56;69;31;26;6;29;120;47;275;2538;20120101
AT1;AT13;AT130;00000;0000;1;78;3354;153;49;44;26;17;8;24;101;51;199;2682;20120101
AT1;AT13;AT130;00000;0000;1;79;3287;121;57;28;30;12;5;16;123;33;186;2676;20120101
AT1;AT13;AT130;00000;0000;1;80;3114;147;28;37;14;10;5;26;113;29;173;2532;20120101
AT1;AT13;AT130;00000;0000;1;81;3094;113;23;34;19;10;6;20;120;43;168;2538;20120101
AT1;AT13;AT130;00000;0000;1;82;2739;104;9;34;16;3;3;26;97;43;133;2271;20120101
AT1;AT13;AT130;00000;0000;1;83;2593;63;10;47;16;10;4;14;116;23;115;2175;20120101
AT1;AT13;AT130;00000;0000;1;84;2299;60;13;20;10;3;2;22;97;29;102;1941;20120101
AT1;AT13;AT130;00000;0000;1;85;2104;47;9;17;11;1;1;19;77;23;87;1812;20120101
AT1;AT13;AT130;00000;0000;1;86;1853;24;5;20;7;0;0;19;79;19;82;1598;20120101
AT1;AT13;AT130;00000;0000;1;87;1534;34;8;13;14;1;3;12;51;20;52;1326;20120101
AT1;AT13;AT130;00000;0000;1;88;1313;20;1;9;14;1;1;11;56;25;68;1107;20120101
AT1;AT13;AT130;00000;0000;1;89;1086;22;3;15;7;1;1;13;36;20;67;901;20120101
AT1;AT13;AT130;00000;0000;1;90;793;11;5;11;6;2;0;12;39;11;46;650;20120101
AT1;AT13;AT130;00000;0000;1;91;644;14;2;17;12;1;2;7;29;11;31;518;20120101
AT1;AT13;AT130;00000;0000;1;92;408;12;0;9;4;2;0;5;28;11;24;313;20120101
AT1;AT13;AT130;00000;0000;1;93;222;4;1;3;0;0;0;0;11;6;20;177;20120101
AT1;AT13;AT130;00000;0000;1;94;162;0;1;4;1;0;0;2;12;3;7;132;20120101
AT1;AT13;AT130;00000;0000;1;95;116;2;0;4;1;0;0;2;4;1;7;95;20120101
AT1;AT13;AT130;00000;0000;1;96;93;1;1;2;0;0;0;2;5;0;5;77;20120101
AT1;AT13;AT130;00000;0000;1;97;87;3;0;1;0;0;1;1;3;3;7;68;20120101
AT1;AT13;AT130;00000;0000;1;98;61;1;0;0;1;0;0;1;0;1;5;52;20120101
AT1;AT13;AT130;00000;0000;1;99;41;1;0;1;1;0;0;0;0;1;1;36;20120101
AT1;AT13;AT130;00000;0000;1;100;17;1;0;0;0;0;0;0;0;1;1;14;20120101
AT1;AT13;AT130;00000;0000;1;101;19;0;0;0;0;0;0;0;2;0;0;17;20120101
AT1;AT13;AT130;00000;0000;1;102;5;1;0;0;0;0;0;0;0;0;0;4;20120101
AT1;AT13;AT130;00000;0000;1;103;4;0;0;0;0;0;0;0;0;0;1;3;20120101
AT1;AT13;AT130;00000;0000;1;104;4;2;0;0;0;0;0;0;0;1;0;1;20120101
AT1;AT13;AT130;00000;0000;1;105;1;0;0;0;0;0;0;0;0;0;0;1;20120101
AT1;AT13;AT130;00000;0000;2;0;8457;10;7;17;7;5;3;9;3;13;98;8285;20130101
AT1;AT13;AT130;00000;0000;2;1;8788;20;11;49;26;4;2;13;5;16;220;8422;20130101
AT1;AT13;AT130;00000;0000;2;2;8681;29;13;60;38;12;4;39;9;26;291;8160;20130101
AT1;AT13;AT130;00000;0000;2;3;8340;38;9;47;47;12;4;63;10;20;362;7728;20130101
AT1;AT13;AT130;00000;0000;2;4;8334;44;18;62;40;6;6;56;10;31;420;7641;20130101
AT1;AT13;AT130;00000;0000;2;5;8230;57;24;95;51;12;8;50;9;45;449;7430;20130101
AT1;AT13;AT130;00000;0000;2;6;8269;74;31;100;56;16;5;57;11;30;466;7423;20130101
AT1;AT13;AT130;00000;0000;2;7;7909;71;36;62;57;18;7;67;12;33;465;7081;20130101
AT1;AT13;AT130;00000;0000;2;8;7795;79;58;72;66;17;7;53;17;36;513;6877;20130101
AT1;AT13;AT130;00000;0000;2;9;7668;161;70;92;66;23;5;57;12;21;566;6595;20130101
AT1;AT13;AT130;00000;0000;2;10;7904;163;107;100;67;19;6;48;8;25;671;6690;20130101
AT1;AT13;AT130;00000;0000;2;11;7629;198;159;90;67;33;6;49;8;24;717;6278;20130101
AT1;AT13;AT130;00000;0000;2;12;7769;208;195;78;66;40;10;81;14;22;730;6325;20130101
AT1;AT13;AT130;00000;0000;2;13;7562;215;200;81;94;31;12;68;6;31;724;6100;20130101
AT1;AT13;AT130;00000;0000;2;14;7593;281;238;79;83;45;21;56;10;22;715;6043;20130101
AT1;AT13;AT130;00000;0000;2;15;7749;305;243;90;69;40;13;65;17;36;745;6126;20130101
AT1;AT13;AT130;00000;0000;2;16;8081;305;226;85;76;35;16;81;8;25;805;6419;20130101
AT1;AT13;AT130;00000;0000;2;17;8117;299;233;78;60;32;14;75;15;18;788;6505;20130101
AT1;AT13;AT130;00000;0000;2;18;9025;292;265;118;89;42;25;95;15;39;913;7132;20130101
AT1;AT13;AT130;00000;0000;2;19;10324;342;287;205;104;66;36;160;24;96;1129;7875;20130101
AT1;AT13;AT130;00000;0000;2;20;11555;395;378;341;169;133;32;241;25;123;1404;8314;20130101
AT1;AT13;AT130;00000;0000;2;21;12590;487;490;448;192;323;59;259;37;155;1651;8489;20130101
AT1;AT13;AT130;00000;0000;2;22;13073;617;597;489;245;333;72;318;33;140;1981;8248;20130101
AT1;AT13;AT130;00000;0000;2;23;13692;650;713;609;294;416;91;423;53;146;2174;8123;20130101
AT1;AT13;AT130;00000;0000;2;24;14318;734;734;661;339;429;114;473;66;190;2357;8221;20130101
AT1;AT13;AT130;00000;0000;2;25;14355;825;791;622;408;416;105;454;65;197;2470;8002;20130101
AT1;AT13;AT130;00000;0000;2;26;14206;782;809;644;411;421;105;458;52;168;2587;7769;20130101
AT1;AT13;AT130;00000;0000;2;27;14133;849;778;589;471;457;89;382;70;205;2548;7695;20130101
AT1;AT13;AT130;00000;0000;2;28;14524;864;777;595;459;479;116;422;66;197;2620;7929;20130101
AT1;AT13;AT130;00000;0000;2;29;14608;827;739;593;523;457;93;351;76;206;2789;7954;20130101
AT1;AT13;AT130;00000;0000;2;30;14635;829;688;616;499;395;116;359;81;200;2697;8155;20130101
AT1;AT13;AT130;00000;0000;2;31;14728;842;770;591;536;433;83;422;99;237;2760;7955;20130101
AT1;AT13;AT130;00000;0000;2;32;14087;824;759;583;543;398;106;421;105;217;2788;7343;20130101
AT1;AT13;AT130;00000;0000;2;33;13115;812;724;524;527;358;127;391;113;225;2552;6762;20130101
AT1;AT13;AT130;00000;0000;2;34;12799;795;744;463;570;347;77;416;128;244;2440;6575;20130101
AT1;AT13;AT130;00000;0000;2;35;12688;874;733;476;501;323;107;391;114;240;2572;6357;20130101
AT1;AT13;AT130;00000;0000;2;36;12464;907;665;453;531;348;78;368;137;204;2484;6289;20130101
AT1;AT13;AT130;00000;0000;2;37;12666;861;702;447;522;358;91;344;116;240;2377;6608;20130101
AT1;AT13;AT130;00000;0000;2;38;12986;884;849;400;450;392;114;354;111;212;2303;6917;20130101
AT1;AT13;AT130;00000;0000;2;39;12912;909;903;384;428;420;115;277;122;157;2361;6836;20130101
AT1;AT13;AT130;00000;0000;2;40;13246;1036;836;391;451;433;137;314;98;155;2237;7158;20130101
AT1;AT13;AT130;00000;0000;2;41;13467;1116;788;352;476;509;106;285;94;183;2216;7342;20130101
AT1;AT13;AT130;00000;0000;2;42;13742;1163;815;399;443;450;126;284;97;174;2238;7553;20130101
AT1;AT13;AT130;00000;0000;2;43;14033;1212;741;314;395;487;143;287;96;174;2019;8165;20130101
AT1;AT13;AT130;00000;0000;2;44;14508;1116;670;337;419;467;126;330;74;142;1971;8856;20130101
AT1;AT13;AT130;00000;0000;2;45;14128;1072;525;369;381;471;139;307;95;158;1815;8796;20130101
AT1;AT13;AT130;00000;0000;2;46;13985;1029;656;343;395;437;135;154;77;115;1793;8851;20130101
AT1;AT13;AT130;00000;0000;2;47;14005;1008;816;336;418;420;132;163;74;102;1770;8766;20130101
AT1;AT13;AT130;00000;0000;2;48;13933;939;745;307;354;400;112;150;77;117;1745;8987;20130101
AT1;AT13;AT130;00000;0000;2;49;13968;939;638;307;362;388;112;147;86;102;1701;9186;20130101
AT1;AT13;AT130;00000;0000;2;50;13314;916;539;294;352;335;92;135;62;90;1658;8841;20130101
AT1;AT13;AT130;00000;0000;2;51;12854;1007;476;270;428;320;94;119;57;91;1386;8606;20130101
AT1;AT13;AT130;00000;0000;2;52;12612;961;625;238;447;348;97;131;70;82;1415;8198;20130101
AT1;AT13;AT130;00000;0000;2;53;12118;959;517;234;478;282;90;111;68;94;1378;7907;20130101
AT1;AT13;AT130;00000;0000;2;54;11540;889;456;215;487;334;90;143;78;96;1293;7459;20130101
AT1;AT13;AT130;00000;0000;2;55;11095;932;362;178;513;272;77;117;101;99;1256;7188;20130101
AT1;AT13;AT130;00000;0000;2;56;11230;1128;424;188;455;298;86;133;102;129;1311;6976;20130101
AT1;AT13;AT130;00000;0000;2;57;10716;1266;487;190;507;287;87;109;78;164;1203;6338;20130101
AT1;AT13;AT130;00000;0000;2;58;10179;1360;379;177;442;291;91;110;99;160;1126;5944;20130101
AT1;AT13;AT130;00000;0000;2;59;9790;1387;321;192;403;278;69;85;104;146;1101;5704;20130101
AT1;AT13;AT130;00000;0000;2;60;9593;1353;307;177;422;276;68;103;106;130;1090;5561;20130101
AT1;AT13;AT130;00000;0000;2;61;9092;1169;205;151;335;185;60;81;135;122;984;5665;20130101
AT1;AT13;AT130;00000;0000;2;62;9489;1245;283;148;325;183;76;89;118;122;929;5971;20130101
AT1;AT13;AT130;00000;0000;2;63;9885;1129;262;188;236;210;69;90;143;122;870;6566;20130101
AT1;AT13;AT130;00000;0000;2;64;10663;1050;237;155;259;178;38;80;169;148;862;7487;20130101
AT1;AT13;AT130;00000;0000;2;65;11190;910;189;221;222;126;61;59;160;153;805;8284;20130101
AT1;AT13;AT130;00000;0000;2;66;8392;660;170;273;176;105;45;54;162;135;735;5877;20130101
AT1;AT13;AT130;00000;0000;2;67;8252;542;170;384;157;97;27;50;328;94;644;5759;20130101
AT1;AT13;AT130;00000;0000;2;68;10500;549;138;340;201;93;24;63;485;135;647;7825;20130101
AT1;AT13;AT130;00000;0000;2;69;10320;520;100;326;183;80;33;55;382;110;547;7984;20130101
AT1;AT13;AT130;00000;0000;2;70;9611;526;110;329;134;59;41;50;338;117;539;7368;20130101
AT1;AT13;AT130;00000;0000;2;71;10748;451;78;325;119;70;26;60;399;99;499;8622;20130101
AT1;AT13;AT130;00000;0000;2;72;11122;457;104;360;94;66;29;57;350;76;480;9049;20130101
AT1;AT13;AT130;00000;0000;2;73;10409;373;84;270;93;72;20;66;299;74;441;8617;20130101
AT1;AT13;AT130;00000;0000;2;74;6316;306;74;191;69;73;22;45;171;65;382;4918;20130101
AT1;AT13;AT130;00000;0000;2;75;5290;313;69;170;77;49;20;41;180;73;382;3916;20130101
AT1;AT13;AT130;00000;0000;2;76;5075;311;40;126;62;46;21;40;188;57;336;3848;20130101
AT1;AT13;AT130;00000;0000;2;77;4933;270;38;121;63;37;20;38;192;52;282;3820;20130101
AT1;AT13;AT130;00000;0000;2;78;4871;252;37;95;61;29;13;39;197;45;257;3846;20130101
AT1;AT13;AT130;00000;0000;2;79;4889;221;55;94;47;32;14;33;185;54;263;3891;20130101
AT1;AT13;AT130;00000;0000;2;80;5064;218;53;72;47;28;21;39;207;38;221;4120;20130101
AT1;AT13;AT130;00000;0000;2;81;5042;187;28;66;41;16;10;28;219;48;214;4185;20130101
AT1;AT13;AT130;00000;0000;2;82;5047;197;29;61;39;13;7;21;236;48;209;4187;20130101
