NUTS1;NUTS2;NUTS3;DISTRICT_CODE;DISTRICT_NAME;LAU_CODE;LAU_NAME;POP_MEN;POP_WOMEN;POP_TOTAL;REF_DATE
AT2;AT22;AT224;617;Weiz;61712;Gersdorf an der Feistritz;612;601;1213;01.01.2013
AT2;AT22;AT224;617;Weiz;61713;Gleisdorf;2696;3127;5823;01.01.2013
AT2;AT22;AT224;617;Weiz;61714;Gschaid bei Birkfeld;466;454;920;01.01.2013
AT2;AT22;AT224;617;Weiz;61715;Gutenberg an der Raabklamm;619;613;1232;01.01.2013
AT2;AT22;AT224;617;Weiz;61716;Markt Hartmannsdorf;1483;1480;2963;01.01.2013
AT2;AT22;AT224;617;Weiz;61717;Haslau bei Birkfeld;225;216;441;01.01.2013
AT2;AT22;AT224;617;Weiz;61718;Hirnsdorf;339;349;688;01.01.2013
AT2;AT22;AT224;617;Weiz;61719;Hofstätten an der Raab;1054;1025;2079;01.01.2013
AT2;AT22;AT224;617;Weiz;61720;Hohenau an der Raab;684;626;1310;01.01.2013
AT2;AT22;AT224;617;Weiz;61721;Ilztal;890;854;1744;01.01.2013
AT2;AT22;AT224;617;Weiz;61722;Koglhof;560;545;1105;01.01.2013
AT2;AT22;AT224;617;Weiz;61723;Krottendorf;1146;1216;2362;01.01.2013
AT2;AT22;AT224;617;Weiz;61724;Kulm bei Weiz;241;249;490;01.01.2013
AT2;AT22;AT224;617;Weiz;61725;Labuch;404;396;800;01.01.2013
AT2;AT22;AT224;617;Weiz;61726;Laßnitzthal;562;533;1095;01.01.2013
AT2;AT22;AT224;617;Weiz;61727;Ludersdorf-Wilfersdorf;1044;1034;2078;01.01.2013
AT2;AT22;AT224;617;Weiz;61728;Miesenbach bei Birkfeld;385;358;743;01.01.2013
AT2;AT22;AT224;617;Weiz;61729;Mitterdorf an der Raab;1034;1035;2069;01.01.2013
AT2;AT22;AT224;617;Weiz;61730;Mortantsch;1010;1037;2047;01.01.2013
AT2;AT22;AT224;617;Weiz;61731;Naas;712;691;1403;01.01.2013
AT2;AT22;AT224;617;Weiz;61732;Naintsch;313;297;610;01.01.2013
AT2;AT22;AT224;617;Weiz;61733;Neudorf bei Passail;255;238;493;01.01.2013
AT2;AT22;AT224;617;Weiz;61734;Nitscha;730;720;1450;01.01.2013
AT2;AT22;AT224;617;Weiz;61735;Oberrettenbach;246;229;475;01.01.2013
AT2;AT22;AT224;617;Weiz;61736;Passail;982;980;1962;01.01.2013
AT2;AT22;AT224;617;Weiz;61737;Pischelsdorf in der Steiermark;1252;1282;2534;01.01.2013
AT2;AT22;AT224;617;Weiz;61739;Preßguts;209;196;405;01.01.2013
AT2;AT22;AT224;617;Weiz;61740;Puch bei Weiz;1058;1032;2090;01.01.2013
AT2;AT22;AT224;617;Weiz;61741;Ratten;594;587;1181;01.01.2013
AT2;AT22;AT224;617;Weiz;61742;Reichendorf;317;306;623;01.01.2013
AT2;AT22;AT224;617;Weiz;61743;Rettenegg;385;369;754;01.01.2013
AT2;AT22;AT224;617;Weiz;61744;Sankt Kathrein am Hauenstein;358;313;671;01.01.2013
AT2;AT22;AT224;617;Weiz;61745;Sankt Kathrein am Offenegg;572;554;1126;01.01.2013
AT2;AT22;AT224;617;Weiz;61746;Sankt Margarethen an der Raab;1966;1951;3917;01.01.2013
AT2;AT22;AT224;617;Weiz;61747;Sankt Ruprecht an der Raab;1049;1109;2158;01.01.2013
AT2;AT22;AT224;617;Weiz;61748;Sinabelkirchen;2054;2028;4082;01.01.2013
AT2;AT22;AT224;617;Weiz;61749;Stenzengreith;265;254;519;01.01.2013
AT2;AT22;AT224;617;Weiz;61750;Strallegg;1007;980;1987;01.01.2013
AT2;AT22;AT224;617;Weiz;61751;Thannhausen;1167;1162;2329;01.01.2013
AT2;AT22;AT224;617;Weiz;61752;Ungerdorf;439;430;869;01.01.2013
AT2;AT22;AT224;617;Weiz;61753;Unterfladnitz;765;772;1537;01.01.2013
AT2;AT22;AT224;617;Weiz;61754;Waisenegg;536;542;1078;01.01.2013
AT2;AT22;AT224;617;Weiz;61755;Weiz;4249;4671;8920;01.01.2013
AT2;AT22;AT226;620;Murtal;62001;Amering;554;523;1077;01.01.2013
AT2;AT22;AT226;620;Murtal;62002;Apfelberg;577;573;1150;01.01.2013
AT2;AT22;AT226;620;Murtal;62003;Bretstein;156;141;297;01.01.2013
AT2;AT22;AT226;620;Murtal;62004;Eppenstein;630;610;1240;01.01.2013
AT2;AT22;AT226;620;Murtal;62005;Feistritz bei Knittelfeld;390;394;784;01.01.2013
AT2;AT22;AT226;620;Murtal;62006;Flatschach;100;94;194;01.01.2013
AT2;AT22;AT226;620;Murtal;62007;Fohnsdorf;3819;4087;7906;01.01.2013
AT2;AT22;AT226;620;Murtal;62008;Gaal;716;729;1445;01.01.2013
AT2;AT22;AT226;620;Murtal;62009;Großlobming;571;627;1198;01.01.2013
AT2;AT22;AT226;620;Murtal;62010;Hohentauern;209;232;441;01.01.2013
AT2;AT22;AT226;620;Murtal;62011;Judenburg;4388;4873;9261;01.01.2013
AT2;AT22;AT226;620;Murtal;62012;Kleinlobming;352;299;651;01.01.2013
AT2;AT22;AT226;620;Murtal;62013;Knittelfeld;5475;5985;11460;01.01.2013
AT2;AT22;AT226;620;Murtal;62014;Kobenz;924;911;1835;01.01.2013
AT2;AT22;AT226;620;Murtal;62015;Maria Buch-Feistritz;1111;1144;2255;01.01.2013
AT2;AT22;AT226;620;Murtal;62016;Obdach;1037;1028;2065;01.01.2013
AT2;AT22;AT226;620;Murtal;62017;Oberkurzheim;353;342;695;01.01.2013
AT2;AT22;AT226;620;Murtal;62018;Oberweg;295;281;576;01.01.2013
AT2;AT22;AT226;620;Murtal;62019;Oberzeiring;417;437;854;01.01.2013
AT2;AT22;AT226;620;Murtal;62020;Pöls;1179;1205;2384;01.01.2013
AT2;AT22;AT226;620;Murtal;62021;Pusterwald;257;231;488;01.01.2013
AT2;AT22;AT226;620;Murtal;62022;Rachau;314;282;596;01.01.2013
AT2;AT22;AT226;620;Murtal;62023;Reifling;196;192;388;01.01.2013
AT2;AT22;AT226;620;Murtal;62024;Reisstraße;87;79;166;01.01.2013
AT2;AT22;AT226;620;Murtal;62025;Sankt Anna am Lavantegg;208;188;396;01.01.2013
AT2;AT22;AT226;620;Murtal;62026;Sankt Georgen ob Judenburg;435;432;867;01.01.2013
AT2;AT22;AT226;620;Murtal;62027;Sankt Johann am Tauern;241;240;481;01.01.2013
AT2;AT22;AT226;620;Murtal;62028;Sankt Lorenzen bei Knittelfeld;401;402;803;01.01.2013
AT2;AT22;AT226;620;Murtal;62029;Sankt Marein bei Knittelfeld;601;612;1213;01.01.2013
AT2;AT22;AT226;620;Murtal;62030;Sankt Margarethen bei Knittelfeld;656;653;1309;01.01.2013
AT2;AT22;AT226;620;Murtal;62031;Sankt Oswald-Möderbrugg;563;584;1147;01.01.2013
AT2;AT22;AT226;620;Murtal;62032;Sankt Peter ob Judenburg;541;532;1073;01.01.2013
AT2;AT22;AT226;620;Murtal;62033;Sankt Wolfgang-Kienberg;195;172;367;01.01.2013
AT2;AT22;AT226;620;Murtal;62034;Seckau;653;626;1279;01.01.2013
AT2;AT22;AT226;620;Murtal;62035;Spielberg;2542;2603;5145;01.01.2013
AT2;AT22;AT226;620;Murtal;62036;Unzmarkt-Frauenburg;663;712;1375;01.01.2013
AT2;AT22;AT226;620;Murtal;62037;Weißkirchen in Steiermark;624;678;1302;01.01.2013
AT2;AT22;AT226;620;Murtal;62038;Zeltweg;3527;3653;7180;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62101;Aflenz Kurort;491;523;1014;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62102;Aflenz Land;716;725;1441;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62103;Allerheiligen im Mürztal;969;978;1947;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62104;Altenberg an der Rax;169;164;333;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62105;Breitenau am Hochlantsch;889;898;1787;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62106;Bruck an der Mur;5923;6543;12466;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62107;Etmißl;244;254;498;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62108;Frauenberg;80;76;156;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62109;Ganz;173;169;342;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62110;Gußwerk;624;648;1272;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62111;Halltal;163;168;331;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62112;Kapellen;311;299;610;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62113;Kapfenberg;10496;11090;21586;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62114;Kindberg;2644;2754;5398;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62115;Krieglach;2501;2655;5156;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62116;Langenwang;1956;2004;3960;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62117;Mariazell;671;792;1463;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62118;Mitterdorf im Mürztal;1162;1235;2397;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62119;Mürzhofen;457;479;936;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62120;Mürzsteg;387;240;627;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62121;Mürzzuschlag;4055;4487;8542;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62122;Neuberg an der Mürz;639;645;1284;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62123;Oberaich;1524;1656;3180;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62124;Parschlug;854;874;1728;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62125;Pernegg an der Mur;1180;1199;2379;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62126;Sankt Ilgen;138;134;272;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62127;Sankt Katharein an der Laming;461;503;964;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62128;Sankt Lorenzen im Mürztal;1738;1758;3496;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62129;Sankt Marein im Mürztal;1238;1270;2508;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62130;Sankt Sebastian;470;533;1003;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62131;Spital am Semmering;799;782;1581;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62132;Stanz im Mürztal;956;926;1882;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62133;Thörl;801;834;1635;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62134;Tragöß;504;500;1004;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62135;Turnau;759;803;1562;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62136;Veitsch;1162;1276;2438;01.01.2013
AT2;AT22;AT223;621;Bruck-Mürzzuschlag;62137;Wartberg im Mürztal;1028;1039;2067;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62201;Altenmarkt bei Fürstenfeld;561;577;1138;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62202;Bad Blumau;787;803;1590;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62203;Bad Waltersdorf;1066;1127;2193;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62204;Blaindorf;342;329;671;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62205;Buch-St. Magdalena;1096;1052;2148;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62206;Burgau;502;528;1030;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62207;Dechantskirchen;812;801;1613;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62208;Dienersdorf;361;323;684;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62209;Ebersdorf;609;625;1234;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62210;Eichberg;599;589;1188;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62211;Friedberg;1265;1297;2562;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62212;Fürstenfeld;2771;3182;5953;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62213;Grafendorf bei Hartberg;1234;1266;2500;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62214;Greinbach;890;866;1756;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62215;Großhart;319;313;632;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62216;Großsteinbach;678;639;1317;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62217;Großwilfersdorf;700;700;1400;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62218;Hainersdorf;318;322;640;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62219;Hartberg;3005;3440;6445;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62220;Hartberg Umgebung;1131;1044;2175;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62221;Hartl;418;408;826;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62222;Hofkirchen bei Hartberg;327;299;626;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62223;Ilz;1286;1251;2537;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62224;Kaibing;190;191;381;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62225;Kaindorf;728;746;1474;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62226;Lafnitz;729;673;1402;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62227;Limbach bei Neudau;171;162;333;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62228;Loipersdorf bei Fürstenfeld;705;701;1406;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62229;Mönichwald;455;421;876;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62230;Nestelbach im Ilztal;557;575;1132;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62231;Neudau;592;625;1217;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62232;Ottendorf an der Rittschein;734;769;1503;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62233;Pinggau;1582;1520;3102;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62234;Pöllau;976;1106;2082;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62235;Pöllauberg;1054;1055;2109;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62236;Puchegg;276;284;560;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62237;Rabenwald;309;301;610;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62238;Riegersberg;492;496;988;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62239;Rohr bei Hartberg;517;575;1092;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62240;Rohrbach an der Lafnitz;506;560;1066;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62241;Saifen-Boden;528;517;1045;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62242;Sankt Jakob im Walde;563;520;1083;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62243;Sankt Johann bei Herberstein;179;195;374;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62244;Sankt Johann in der Haide;988;1032;2020;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62245;Sankt Lorenzen am Wechsel;806;765;1571;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62246;Schachen bei Vorau;593;595;1188;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62247;Schäffern;771;680;1451;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62248;Schlag bei Thalberg;451;464;915;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62249;Schönegg bei Pöllau;713;671;1384;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62250;Sebersdorf;711;679;1390;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62251;Siegersdorf bei Herberstein;158;136;294;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62252;Söchau;671;745;1416;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62253;Sonnhofen;539;494;1033;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62254;Stambach;328;296;624;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62255;Stein;238;247;485;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62256;Stubenberg;1116;1181;2297;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62257;Tiefenbach bei Kaindorf;345;354;699;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62258;Übersbach;577;564;1141;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62259;Vorau;650;717;1367;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62260;Vornholz;371;355;726;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62261;Waldbach;351;350;701;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62262;Wenigzell;723;692;1415;01.01.2013
AT2;AT22;AT224;622;Hartberg-Fürstenfeld;62263;Wörth an der Lafnitz;191;182;373;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62301;Auersbach;428;439;867;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62302;Aug-Radisch;147;144;291;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62303;Bad Gleichenberg;1045;1189;2234;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62304;Bad Radkersburg;580;730;1310;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62305;Bairisch Kölldorf;496;547;1043;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62306;Baumgarten bei Gnas;291;275;566;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62307;Bierbaum am Auersbach;245;228;473;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62308;Breitenfeld an der Rittschein;393;400;793;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62309;Deutsch Goritz;621;623;1244;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62310;Dietersdorf am Gnasbach;177;190;367;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62311;Edelsbach bei Feldbach;661;704;1365;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62312;Edelstauden;224;232;456;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62313;Eichfeld;450;436;886;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62314;Eichkögl;619;626;1245;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62315;Fehring;1474;1559;3033;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62316;Feldbach;2137;2522;4659;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62317;Fladnitz im Raabtal;385;364;749;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62318;Frannach;262;298;560;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62319;Frutten-Gießelsdorf;334;295;629;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62320;Glojach;123;121;244;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62321;Gnas;946;974;1920;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62322;Gniebing-Weißenbach;1073;1102;2175;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62323;Gosdorf;571;583;1154;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62324;Gossendorf;467;426;893;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62325;Grabersdorf;165;177;342;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62326;Halbenrain;865;910;1775;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62327;Hatzendorf;875;874;1749;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62328;Hof bei Straden;418;429;847;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62329;Hohenbrugg-Weinberg;487;497;984;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62330;Jagerberg;830;848;1678;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62331;Johnsdorf-Brunn;392;406;798;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62332;Kapfenstein;805;810;1615;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62333;Kirchbach in Steiermark;767;765;1532;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62334;Kirchberg an der Raab;998;1005;2003;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62335;Klöch;617;614;1231;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62336;Kohlberg;258;250;508;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62337;Kornberg bei Riegersburg;585;541;1126;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62338;Krusdorf;199;195;394;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62339;Leitersdorf im Raabtal;322;336;658;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62340;Lödersdorf;356;362;718;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62341;Maierdorf;263;272;535;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62342;Merkendorf;574;586;1160;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62343;Mettersdorf am Saßbach;646;648;1294;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62344;Mitterlabill;218;181;399;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62345;Mühldorf bei Feldbach;1538;1587;3125;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62346;Mureck;747;809;1556;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62347;Murfeld;824;858;1682;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62348;Oberdorf am Hochegg;370;371;741;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62349;Oberstorcha;304;320;624;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62350;Paldau;1043;1041;2084;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62351;Perlsdorf;190;155;345;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62352;Pertlstein;384;413;797;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62353;Petersdorf II;433;440;873;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62354;Pirching am Traubenberg;781;829;1610;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62355;Poppendorf;367;320;687;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62356;Raabau;296;286;582;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62357;Radkersburg Umgebung;864;903;1767;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62358;Raning;398;407;805;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62359;Ratschendorf;321;313;634;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62360;Riegersburg;1170;1152;2322;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62361;Sankt Anna am Aigen;879;864;1743;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62362;Sankt Peter am Ottersbach;1080;1140;2220;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62363;Sankt Stefan im Rosental;1894;1885;3779;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62364;Schwarzau im Schwarzautal;325;309;634;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62365;Stainz bei Straden;462;496;958;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62366;Straden;788;760;1548;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62367;Studenzen;334;361;695;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62368;Tieschen;652;661;1313;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62369;Trautmannsdorf in Oststeiermark;436;426;862;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62370;Trössing;138;135;273;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62371;Unterauersbach;231;216;447;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62372;Unterlamm;625;610;1235;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62373;Weinburg am Saßbach;541;486;1027;01.01.2013
AT2;AT22;AT224;623;Südoststeiermark;62374;Zerlach;837;853;1690;01.01.2013
