Migrationshintergrund in Wien gemeldeter Personen, nach Geschlecht und Wiener Bezirk;;;;;;;;;;;;;;;;;;
Migration background of residents in Vienna  by sex and Vienna  district;;;;;;;;;;;;;;;;;;
NUTS1;NUTS2;NUTS3;DISTRICT_CODE;SUB_DISTRICT_CODE;SEX;POP_TOTAL;POP_SCG;POP_TUR;POP_DEU;POP_POL;POP_BIH;POP_HRV;POP_ROU;POP_CZE;POP_HUN;POP_OTHER;POP_AUT;REF_DATE
AT1;AT13;AT130;91701;0000;1;26356;2486;1135;792;982;712;480;387;158;277;3218;15729;20130101
AT1;AT13;AT130;91801;0000;1;22684;1148;537;1136;586;278;262;257;162;285;3086;14947;20130101
AT1;AT13;AT130;91901;0000;1;32362;992;763;1254;519;245;216;285;315;375;4818;22580;20130101
AT1;AT13;AT130;92001;0000;1;41777;3689;3727;878;1206;1121;631;751;240;405;6641;22488;20130101
AT1;AT13;AT130;92101;0000;1;70535;2994;2448;1129;1717;861;562;760;570;512;7346;51636;20130101
AT1;AT13;AT130;92201;0000;1;79503;2466;1939;1311;1715;742;526;793;631;494;8953;59933;20130101
AT1;AT13;AT130;92301;0000;1;44962;1477;1211;996;739;690;446;412;374;342;3364;34911;20130101
AT1;AT13;AT130;90101;0000;2;8571;255;56;368;154;46;79;131;136;139;1775;5432;20140101
AT1;AT13;AT130;90201;0000;2;51236;3820;2085;1811;1459;929;580;1103;573;656;8640;29580;20140101
AT1;AT13;AT130;90301;0000;2;45756;2538;1194;1929;1256;771;490;741;630;598;7237;28372;20140101
AT1;AT13;AT130;90401;0000;2;16794;715;324;920;369;200;173;303;192;258;3225;10115;20140101
AT1;AT13;AT130;90501;0000;2;27582;2268;1235;1077;860;620;368;569;277;365;4568;15375;20140101
AT1;AT13;AT130;90601;0000;2;15845;717;324;846;427;196;159;240;149;254;2616;9917;20140101
AT1;AT13;AT130;90701;0000;2;16255;846;299;998;315;220;181;268;160;202;2478;10288;20140101
AT1;AT13;AT130;90801;0000;2;12552;471;197;727;226;121;104;153;127;195;1964;8267;20140101
